track_id,track_name,artist_name,location,listeners,genre,Country,Capital,Latitude,Longitude,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,Chroma12,Spectral Contrast1,Spectral Contrast2,Spectral Contrast3,Spectral Contrast4,Spectral Contrast5,Spectral Contrast6,Spectral Contrast7,Tonnetz1,Tonnetz2,Tonnetz3,Tonnetz4,Tonnetz5,Tonnetz6
339,Winter Winds,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-80.88874054,87.85395812988281,-15.93616581,30.773717880249023,24.08457946777344,3.803056478500366,4.677771568,0.1734827160835266,-4.765651703,1.3095674514770508,-7.938472748,1.897016167640686,-6.948009014,-4.973927021,-6.614060402,-6.766174793,-6.428499222,-3.525268555,-5.242980957,-0.929751813,0.4371148347854614,0.3525587022304535,0.461146742,0.2966239750385284,0.37546891,0.4338733553886413,0.5031831860542297,0.4431735575199127,0.3996330797672272,0.5091260075569153,0.3366675972938537,0.3671702742576599,23.030215338565853,15.691162246057203,18.10249286747294,17.26043453220087,17.781588542667585,19.075878100626948,44.82001987916185,0.04940888480489,0.0231156713333791,-0.033936996,-0.04659066,-0.009554108,0.0152532835332772
340,White Blank Page,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-227.4367523,69.84731293,32.72325897216797,65.88751983642578,21.228487014770508,17.220497131347656,1.4453740119934082,5.992455959320068,-4.908617496,1.5335018634796145,-4.661571026,-4.269396782,-8.396496773,-2.687993288,-5.89593792,-2.58279562,-6.672125816,-2.859992027,-4.769590378,-2.604769468,0.2929729223251343,0.3690952360630035,0.5823730230331421,0.3625632524490356,0.3111730217933655,0.2703088819980621,0.2201410233974456,0.2656288146972656,0.2959130406379699,0.4433676302433014,0.2760728895664215,0.2816064655780792,22.67026724838549,19.94676281016116,22.691701877175717,20.565519739518308,21.119388320335784,19.11542922404415,48.64105723424639,0.2057214995827017,0.1341132774151638,-0.017189065,-0.129257585,-0.052745889,-0.007063128
341,Sigh No More,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-156.7050171,117.09393310546876,14.390829086303713,33.012935638427734,4.556803226470947,8.151904106140137,-1.471809864,11.463674545288086,1.0463964939117432,-5.875824928,-8.398378372,-7.054093838,-8.535552025,-3.397203922,-10.15492344,-2.844838142,-5.399557114,-4.822301388,-7.740399361,4.349391460418701,0.5860581994056702,0.2179476618766784,0.079088382,0.077409618,0.270321786,0.4604585468769073,0.1984365880489349,0.1475712060928344,0.1144067794084549,0.2709279656410217,0.3593765497207641,0.3533166050910949,19.98124311826791,18.84464348934857,22.06472163320513,23.56337234573005,22.907679633778848,21.30516128823097,50.68330802639996,-0.024489819,0.2285490449490774,-0.116885825,0.045233637,0.007889597,0.0159921418252927
342,Roll Away Your Stone,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-306.0329895,120.7961426,6.474261283874512,14.709983825683594,9.865699768066406,1.1336015462875366,10.798139572143556,1.2897313833236694,-4.085476398,-7.235712528,1.8939424753189087,3.1921215057373047,2.4646928310394287,3.881659030914306,-3.128507137,-4.811159134,-5.76756382,0.8186655640602112,-2.12417531,-1.20316422,0.3876157999038696,0.1860722005367279,0.3089363574981689,0.1650068610906601,0.3238983154296875,0.4916868805885315,0.2733639776706695,0.2607266008853912,0.1765045076608657,0.262413353,0.2465866655111313,0.2211700975894928,16.291197219878008,17.03218792250664,21.346638014329216,22.366881346356628,21.645315366825372,21.280092443243696,45.47583336615349,0.007356447,0.2049448610561207,-0.096052828,0.027183266,-0.03075799,-0.018587606
343,I Gave You All,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-202.7765961,143.59603881835938,-2.88750124,13.206239700317385,7.950261593,1.8310455083847048,-10.64549351,4.024052143096924,-9.583122253,3.81786584854126,0.4721664488315582,1.0292885303497314,-0.132978752,0.3021955788135528,-0.336634755,4.499249458312988,-3.693751335,-2.7035079,-1.464083672,-3.581608057,0.2815589308738708,0.3268788456916809,0.4047837257385254,0.2967174649238586,0.3530111014842987,0.3164509236812591,0.4398865103721618,0.3711264729499817,0.3313272297382355,0.4489680826663971,0.4180202782154083,0.4592237472534179,22.226922866897645,16.34724900619992,19.04994688098427,18.792796663563752,19.30006583,18.715458371064944,47.63577417185561,0.1611180130160861,-0.046039568,0.025173255,-0.037278293,-0.007965064,-0.002402069
344,After the Storm,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-286.8903809,133.6693115234375,29.490196228027344,21.964147567749023,8.776174545288086,4.642123699188232,-2.411166668,9.536212921142578,0.063118964,-6.798467636,-6.887156963,-3.207390547,-2.953925848,-0.84366852,-1.325448632,4.252493858337402,-0.427232027,-0.431291699,-5.268570423,-7.042732239,0.1289667338132858,0.2120852321386337,0.185796707868576,0.3272373676300049,0.3386330902576446,0.2123580873012542,0.2466793209314346,0.2181930392980575,0.5222153663635254,0.1718335598707199,0.1453144699335098,0.2917265295982361,18.124727335673427,18.736703571657955,23.45624497338957,25.473303554127217,22.982614546419235,19.79249210869205,46.94913644933313,-0.105506255,-0.193357302,0.075374076,0.1215134514219298,-0.032670035,-0.000244912
345,Dust Bowl Dance,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-179.8299561,140.1943359,16.731063842773438,34.77006530761719,8.630455971,4.000305652618408,0.5690819621086121,7.245239258,-1.899940133,-2.70920682,-4.074707985,-5.958999157,-4.89046669,-1.471383333,-5.574705601,2.3084373474121094,-4.316270351,-2.298449039,-5.417646408,-0.09930896,0.1974186450242996,0.3351850807666778,0.4363472163677215,0.2457128763198852,0.2741760909557342,0.2171395719051361,0.1417870968580246,0.1768234372138977,0.3041499555110931,0.5709660053253174,0.3486323654651642,0.167186901,20.331490112318964,18.84069179,22.67518124348363,22.228410096943534,21.897749698659663,21.22351316656257,48.30442659925198,0.1626345166368029,0.0536252654522255,-0.156438348,-0.111857953,-0.005870468,0.007979765
346,Going to California - Remaster,Led Zeppelin,Denmark,4165633,Traditional,Denmark,Copenhagen,55.68,12.57,-222.8094788,115.6569595336914,-6.757675648,19.72298622131348,-1.11578846,6.3708977699279785,-1.888563752,0.5085261464118958,-6.037737846,2.6705167293548584,-4.188630581,-0.153762534,-8.129208565,-1.072356462,-5.640971661,-0.452311665,-5.265017509,-3.00646615,-8.677778244,-2.544449568,0.3785197734832763,0.2988304793834686,0.3911662399768829,0.2568235993385315,0.2842056155204773,0.4269334375858307,0.3777771592140198,0.4791270792484283,0.2960266768932342,0.4028649926185608,0.3570992350578308,0.2659355103969574,21.245725959804645,17.200411744917893,18.45809388649184,18.249891073141765,18.042896003475445,17.47478636704423,48.44281950430511,0.038805828,0.1077917598293967,-0.021045684,-0.030249688,0.001878268,0.008589131
347,Holland Road,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-300.1242371,114.1919937133789,25.124818801879883,24.83722305297852,10.823176383972168,5.9357428550720215,1.999390244483948,-17.54679871,-4.515948772,-3.079622746,-14.84560394,-5.726948261,-7.254413128,-1.432707548,-5.061803818,-8.891061783,-10.58455467,-9.788375854,-5.89786911,-3.057159185,0.4016398787498474,0.220848262310028,0.2654807865619659,0.1749309748411178,0.2933605909347534,0.3133767247200012,0.1793808043003082,0.2663902342319488,0.1810904890298843,0.2562758028507232,0.1928860247135162,0.3003561794757843,21.36014030608603,20.016144052663467,23.964190710795467,21.69003235987461,22.262230219077185,22.179414610734263,45.18004471503963,0.206737438613405,0.1950247573924453,-0.028816226,0.1113566039642819,-0.018631114,-0.007597534
348,Lovers' Eyes,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-119.6366806,117.62760925292967,-4.944561958,25.76911163330078,6.167429447174072,1.0270975828170776,0.092236564,4.737480640411377,-2.824926376,4.290463924407959,-0.79308933,0.8055997490882874,-4.882430553,-0.856154084,-5.455039501,0.5864704251289368,-5.01798439,0.3697628378868103,-2.170141935,0.4662512540817261,0.3963013589382171,0.2773417830467224,0.2959741652011871,0.2476328462362289,0.4128942191600799,0.4954318404197693,0.2916983366012573,0.3362453281879425,0.3517798185348511,0.5239166617393494,0.305192619562149,0.2923218309879303,17.59679796988363,15.909551742532736,18.567420393230485,18.57508282396146,18.85675128570911,19.12236676553897,46.48270036341619,0.0616670817421471,0.1046473347424137,-0.11213143,0.0409994468008023,-0.010919206,0.002648858
349,Reminder,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-166.8874969,129.13674926757812,17.72790527,31.96360206604004,-0.155956909,3.4804084300994877,2.234219074249268,3.650614023208618,3.455014944076538,0.3071596324443817,-5.653203487,-0.346442997,-9.097301483,-6.191892624,-7.452626705,-0.854433477,-2.405804157,-2.495636463,-11.06002331,-7.317530632,0.2433854788541793,0.3711606860160827,0.4258952736854553,0.1959970146417617,0.1637477874755859,0.1289564818143844,0.3210856318473816,0.1596156805753708,0.2825159430503845,0.6034740805625916,0.3030647337436676,0.2757443487644195,19.48314869274897,18.618284727394897,22.109579132375192,23.85009540292071,21.21053569058193,20.770707720014546,47.20880699335339,0.179503004794253,-0.106182408,-0.112881037,-0.054074382,-0.01433413,0.05139421
350,Below My Feet,Mumford & Sons,United Kingdom,2436569,Traditional,United Kingdom,London,51.5,-0.12,-173.7079773,144.34080505371094,17.297040939331055,31.91945457458496,1.3544763326644895,4.703287601470947,-0.145001233,5.728121757507324,-2.257787228,-4.336033821,-7.014726162,-4.033396244,-2.741641998,-1.821513772,-8.152095795,-5.964923859,-6.692371368,-4.477050304,-6.323890686,1.2810728549957275,0.398091197,0.1994041204452514,0.1975959986448288,0.205483853816986,0.4736892282962799,0.5592124462127686,0.2587009072303772,0.2169906049966812,0.1785470694303512,0.3200304806232452,0.160921424627304,0.2058228850364685,23.113258929701598,18.05739983888172,22.785724184703152,23.404306395204,22.032524555314776,20.35574790416961,48.59702844003058,0.069510213,0.2068173091943774,-0.205754304,0.088174427,-0.042721611,0.001899318
